_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,audience,bias,message,audience_gold,bias_gold,bioid,embed,id,label,message_gold,source,text
858946984,1/9/2016 16:26:01,1854751580,1/9/2016 16:18:09,false,cf_internal,1.0,35909411,USA,NY,New York,216.165.95.5,national,neutral,personal,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/356330225020/posts/10152795025000021"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/356330225020/posts/10152795025000021"">Post</a> by <a href=""https://www.facebook.com/356330225020"">Congressman Randy Forbes</a>.</div></div></br>",356330225020_10152795025000021,NA,,facebook,"""We here highly resolve that these dead shall not have died in vain - that this nation, under God, shall have a new birth of freedom - and that government of the people, by the people, for the people, shall not perish from the earth.""  -- Abraham Lincoln, Nov. 19, 1863"
858946988,1/11/2016 02:19:16,1855635397,1/11/2016 02:17:21,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,neutral,media,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/356330225020/posts/10152431889495021"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/356330225020/posts/10152431889495021"">Post</a> by <a href=""https://www.facebook.com/356330225020"">Congressman Randy Forbes</a>.</div></div></br>",356330225020_10152431889495021,NA,,facebook,"Last week, leading up to Memorial Day, the House passed 3 measures supporting our nation’s veterans. Read more, here:"
858946993,1/12/2016 05:22:23,1856730539,1/12/2016 05:19:22,false,cf_internal,1.0,35962124,USA,NY,Brooklyn,74.73.227.51,national,neutral,media,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/180970951936493/posts/803720302994885"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/180970951936493/posts/803720302994885"">Post</a> by <a href=""https://www.facebook.com/180970951936493"">Rep. Raúl R. Labrador</a>.</div></div></br>",180970951936493_803720302994885,NA,,facebook,VIDEO: Please watch my interview on Meet the Press today about immigration: http://www.nbcnews.com/id/21134540/vp/55586750#55586750
858946998,1/11/2016 16:32:43,1855927371,1/11/2016 16:28:12,false,cf_internal,1.0,35942814,USA,NY,New York,104.131.75.86,constituency,neutral,"information
constituency",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/167641493275000/posts/755638611141949"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/167641493275000/posts/755638611141949"">Post</a> by <a href=""https://www.facebook.com/167641493275000"">Renee Ellmers</a>.</div></div></br>",167641493275000_755638611141949,NA,,facebook,Here are a few photos from last week's Recruit-A-Vet Job Fair. 
858947002,1/11/2016 02:19:16,1855635392,1/11/2016 02:17:21,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/167641493275000/posts/636013589771119"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/167641493275000/posts/636013589771119"">Post</a> by <a href=""https://www.facebook.com/167641493275000"">Renee Ellmers</a>.</div></div></br>",167641493275000_636013589771119,NA,,facebook,"In this week's GOP address, I discuss how Obamacare continues to hurt millions of Americans. December 6, 2013"
858947003,1/10/2016 23:51:42,1855597771,1/10/2016 23:45:25,false,cf_internal,1.0,35941282,USA,NY,New York,216.165.95.79,national,partisan,"attack
personal",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/167641493275000/posts/582503465122132"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/167641493275000/posts/582503465122132"">Post</a> by <a href=""https://www.facebook.com/167641493275000"">Renee Ellmers</a>.</div></div></br>",167641493275000_582503465122132,NA,,facebook,"Obamacare is bad for doctors and patients, businesses and consumers, and jobs and the economy. That's why I've voted 40 times to Repeal - Defund - Dismantle Obamacare.  See a list of all my Obamacare votes at http://ellmers.house.gov/the-obamacare-record/"
858947004,1/9/2016 23:42:59,1855039356,1/9/2016 23:38:22,false,cf_internal,1.0,35926774,USA,NY,New York,216.165.95.69,constituency,partisan,"attack
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/167641493275000/posts/576463905726088"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/167641493275000/posts/576463905726088"">Post</a> by <a href=""https://www.facebook.com/167641493275000"">Renee Ellmers</a>.</div></div></br>",167641493275000_576463905726088,NA,,facebook,There is yet another report this week about the broken promise that you will be able to keep your current insurance under Obamacare – this one from South Carolina:
858947005,1/10/2016 23:25:30,1855592421,1/10/2016 23:15:52,false,cf_internal,1.0,35941282,USA,NY,New York,216.165.95.79,national,neutral,"information
support",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/167641493275000/posts/567409829964829"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/167641493275000/posts/567409829964829"">Post</a> by <a href=""https://www.facebook.com/167641493275000"">Renee Ellmers</a>.</div></div></br>",167641493275000_567409829964829,NA,,facebook,"We have just crossed over into ""The #Obamacare Zone,"" where in spite of delays and missed deadlines, implementation of #Obamacare is #OnTrack (HHS Secretary Kathleen Sebilius) and #Fabulous (Rep. Nancy Pelosi).
 #Trainwreck"
858947011,1/11/2016 02:25:01,1855637349,1/11/2016 02:21:09,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,constituency,partisan,"attack
policy
constituency",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/139631049438354/posts/703343586400428"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/139631049438354/posts/703343586400428"">Post</a> by <a href=""https://www.facebook.com/139631049438354"">Billy Long</a>.</div></div></br>",139631049438354_703343586400428,NA,,facebook,It is #TimeToBuild the #KeystoneXL and say #Yes2Energy and #jobs.
858947013,1/12/2016 05:37:51,1856754033,1/12/2016 05:31:32,false,cf_internal,1.0,35962124,USA,NY,Brooklyn,74.73.227.51,national,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/139631049438354/posts/624895404245247"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/139631049438354/posts/624895404245247"">Post</a> by <a href=""https://www.facebook.com/139631049438354"">Billy Long</a>.</div></div></br>",139631049438354_624895404245247,NA,,facebook,Memorial Day is a time for us to remember those who made the ultimate sacrifice for our freedom.
858947016,1/10/2016 22:52:27,1855585818,1/10/2016 22:48:01,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.79,constituency,neutral,"constituency
personal",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/139631049438354/posts/457463740988415"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/139631049438354/posts/457463740988415"">Post</a> by <a href=""https://www.facebook.com/139631049438354"">Billy Long</a>.</div></div></br>",139631049438354_457463740988415,NA,,facebook,"This morning our thoughts and prayers are with the community of West, Texas where a fertilizer plant exploded yesterday."
858947018,1/10/2016 20:40:39,1855480234,1/10/2016 20:35:50,false,cf_internal,1.0,35909625,USA,NY,New York,216.165.95.1,national,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/139631049438354/posts/501219233248768"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/139631049438354/posts/501219233248768"">Post</a> by <a href=""https://www.facebook.com/139631049438354"">Billy Long</a>.</div></div></br>",139631049438354_501219233248768,NA,,facebook,Today the Energy and Commerce Subcommittee on Communications and Technology is holding a hearing on “Health Information Technologies: Harnessing Wireless Innovation.”
858947023,1/11/2016 01:29:38,1855622834,1/11/2016 01:24:22,false,cf_internal,1.0,35944293,USA,NY,New York,216.165.95.79,national,partisan,"mobilization
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/73539896233/posts/10151967159011234"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/73539896233/posts/10151967159011234"">Post</a> by <a href=""https://www.facebook.com/73539896233"">Raul M. Grijalva</a>.</div></div></br>",73539896233_10151967159011234,NA,,facebook,This comment thread is an opportunity for anyone to show instances of actual voter fraud or undocumented immigrants receiving public benefits. Both are myths perpetuated by people who really don't seem to know what they're talking about.
858947025,1/9/2016 23:47:00,1855041399,1/9/2016 23:42:59,false,cf_internal,1.0,35926774,USA,NY,New York,216.165.95.69,national,partisan,"information
support
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/73539896233/posts/10202461001222945"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/73539896233/posts/10202461001222945"">Post</a> by <a href=""https://www.facebook.com/73539896233"">Raul M. Grijalva</a>.</div></div></br>",73539896233_10202461001222945,NA,,facebook,"Good news: the president will announce a minimum wage of $10.10 per hour for all new employees on federal contracts in tonight's State of the Union. My Congressional Progressive Caucus co-chair Keith Ellison and I have been working with our allies for more than a year to increase the minimum wage, end wage theft and improve conditions for working Americans. This is a great step, and we're not done."
858947030,1/10/2016 17:02:27,1855379776,1/10/2016 16:59:12,false,cf_internal,1.0,35908969,USA,NY,Bronx,63.143.238.57,constituency,neutral,"constituency
media",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/73539896233/posts/365235943591163"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/73539896233/posts/365235943591163"">Post</a> by <a href=""https://www.facebook.com/73539896233"">Raul M. Grijalva</a>.</div></div></br>",73539896233_365235943591163,NA,,facebook,"I was just on MSNBC to talk about Arizona's latest attempt to make voting more difficult for some citizens. This is the same solution in search of a problem we've seen before -- if the intent is to make our democracy more functional, it's failed. The Associated Press has found that a miniscule fraction of voter fraud involves non-citizens trying to vote. But here we are with Arizona back in court."
858947032,1/11/2016 15:30:50,1855898898,1/11/2016 15:27:04,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.1,national,partisan,"information
support
mobilization
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/64137294987/posts/10153230612089988"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/64137294987/posts/10153230612089988"">Post</a> by <a href=""https://www.facebook.com/64137294987"">Congressman Randy Neugebauer</a>.</div></div></br>",64137294987_10153230612089988,NA,,facebook,The August jobs report shows the biggest decline in growth this year.  The House has passed 43 bills to help hard-working Americans create more jobs -- and all 43 are stuck in the Senate.  Check out our House efforts to boost U.S. jobs here: http://www.speaker.gov/JOBS
858947037,1/9/2016 17:16:38,1854784496,1/9/2016 17:08:28,false,cf_internal,1.0,35909411,USA,NY,New York,216.165.95.5,national,partisan,policy,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/64137294987/posts/10152027427209988"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/64137294987/posts/10152027427209988"">Post</a> by <a href=""https://www.facebook.com/64137294987"">Congressman Randy Neugebauer</a>.</div></div></br>",64137294987_10152027427209988,NA,,facebook,The Farm Bill is a win-win for our country.
858947038,1/9/2016 22:37:12,1855007245,1/9/2016 22:33:31,false,cf_internal,1.0,35926774,USA,NY,New York,216.165.95.69,national,neutral,other,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/64137294987/posts/10151837789099988"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/64137294987/posts/10151837789099988"">Post</a> by <a href=""https://www.facebook.com/64137294987"">Congressman Randy Neugebauer</a>.</div></div></br>",64137294987_10151837789099988,NA,,facebook,Morning workout
858947039,1/11/2016 14:18:01,1855872822,1/11/2016 14:15:29,false,cf_internal,1.0,35951410,USA,NY,New York,216.165.95.79,national,neutral,personal,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/376801102416184/posts/737831012979856"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/376801102416184/posts/737831012979856"">Post</a> by <a href=""https://www.facebook.com/376801102416184"">Rep. Scott Perry</a>.</div></div></br>",376801102416184_737831012979856,NA,,facebook,"Happy 378th Birthday to the National Guard - ""Always Ready, Always There."""
858947040,1/11/2016 14:26:54,1855875881,1/11/2016 14:24:49,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.2,national,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/376801102416184/posts/736966986399592"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/376801102416184/posts/736966986399592"">Post</a> by <a href=""https://www.facebook.com/376801102416184"">Rep. Scott Perry</a>.</div></div></br>",376801102416184_736966986399592,NA,,facebook,"This week the House unanimously passed a bill to help reduce the suicide epidemic that impacts our Nation's Veterans. Currently, an average of 18-22 Veterans a day commit suicide. We must do better. http://1.usa.gov/1IweCgS"
858947041,1/8/2016 21:02:45,1853376031,1/8/2016 20:59:54,false,cf_internal,1.0,35908969,USA,NY,New York,216.165.95.67,constituency,neutral,constituency,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/376801102416184/posts/728546793908278"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/376801102416184/posts/728546793908278"">Post</a> by <a href=""https://www.facebook.com/376801102416184"">Rep. Scott Perry</a>.</div></div></br>",376801102416184_728546793908278,NA,,facebook,"Today in 1783, Washington marched into NYC ending the Revolutionary War. The sacrifice of our Founders still resonates today."
858947043,1/9/2016 22:45:10,1855011474,1/9/2016 22:41:01,false,cf_internal,1.0,35926774,USA,NY,New York,216.165.95.69,national,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/376801102416184/posts/679185315511093"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/376801102416184/posts/679185315511093"">Post</a> by <a href=""https://www.facebook.com/376801102416184"">Rep. Scott Perry</a>.</div></div></br>",376801102416184_679185315511093,NA,,facebook,Civil War officer who died in the Battle of Gettysburg finally to receive the Medal of Honor. http://apne.ws/1AUlH5W 
858947053,1/12/2016 05:31:32,1856744754,1/12/2016 05:28:49,false,cf_internal,1.0,35962124,USA,NY,Brooklyn,74.73.227.51,national,neutral,information,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/376801102416184/posts/590175367745422"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/376801102416184/posts/590175367745422"">Post</a> by <a href=""https://www.facebook.com/376801102416184"">Rep. Scott Perry</a>.</div></div></br>",376801102416184_590175367745422,NA,,facebook,"Today in 1952, the Senate ratified the Treaty of San Francisco, officially ending World War II. The beautiful cherry blossoms in Washington, DC – forecasted to bloom April 8-12 - symbolize the friendship between the United States and Japan."
858947055,1/11/2016 02:28:20,1855638405,1/11/2016 02:25:03,false,cf_internal,1.0,35945313,USA,NY,New York,216.165.95.0,national,neutral,"information
constituency
media",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/376801102416184/posts/584346654994960"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/376801102416184/posts/584346654994960"">Post</a> by <a href=""https://www.facebook.com/376801102416184"">Rep. Scott Perry</a>.</div></div></br>",376801102416184_584346654994960,NA,,facebook,Privileged to join State Reps Sheryl Delozier and Mike Regan at their very well attended firearms safety seminar in Camp Hill this morning. Kudos to our citizens interested in safety while preserving their 2nd Amendment rights.
858947059,1/8/2016 20:42:09,1853295325,1/8/2016 20:34:18,false,cf_internal,1.0,35909394,USA,NY,New York,216.165.95.70,national,neutral,media,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/54386677806/posts/10152093315332807"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/54386677806/posts/10152093315332807"">Post</a> by <a href=""https://www.facebook.com/54386677806"">Congressman Bill Shuster</a>.</div></div></br>",54386677806_10152093315332807,NA,,facebook,"This morning, I visited the Appvion Pulp and Paper Mill in Roaring Spring for a town hall with employees and tour of the facility. Appvion would be directly impacted by the EPA's new Boiler MACT rule, which imposes crippling new emissions limits on commercial and industrial boilers. I will continue to take stories like theirs back to Washington to share with my colleagues, and will do everything I can to reduce the regulatory burden on our job creators here in Pennsylvania."
858947062,1/11/2016 14:20:24,1855873629,1/11/2016 14:18:02,false,cf_internal,1.0,35951410,USA,NY,New York,216.165.95.79,national,neutral,personal,,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/9086721830/posts/10152083758531831"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/9086721830/posts/10152083758531831"">Post</a> by <a href=""https://www.facebook.com/9086721830"">Congressman Adam Schiff</a>.</div></div></br>",9086721830_10152083758531831,NA,,facebook,"With the graduation at Stanford this past Sunday, here's your #TBT challenge. This is the cover photo from Stanford Magazine of my graduating class at the big game against Cal when we were just freshmen.   Who can find me?!"
858947064,1/11/2016 14:20:43,1855873766,1/11/2016 14:18:15,false,cf_internal,1.0,35942551,USA,NY,New York,216.165.95.2,national,partisan,"attack
policy",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/9086721830/posts/10151821262931831"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/9086721830/posts/10151821262931831"">Post</a> by <a href=""https://www.facebook.com/9086721830"">Congressman Adam Schiff</a>.</div></div></br>",9086721830_10151821262931831,NA,,facebook,"This week marks the 4 year anniversary of the disastrous Citizens United decision, which unleashed a deluge of secret and unlimited money into our political system through Super PACs.  I've introduced a constitutional amendment to allow reasonable limits on contributions and expenditures. As a first step, though, we should pass the Disclose Act which will at least shed light on these vast expenditures. Read more: http://goo.gl/FjMGca"
858947068,1/10/2016 17:05:24,1855381235,1/10/2016 17:02:28,false,cf_internal,1.0,35908969,USA,NY,Bronx,63.143.238.57,constituency,partisan,"policy
constituency",,,NA,"<div id=""fb-root""></div> <script>(function(d, s, id) { var js, fjs = d.getElementsByTagName(s)[0]; if (d.getElementById(id)) return; js = d.createElement(s); js.id = id; js.src = ""//connect.facebook.net/en_US/all.js#xfbml=1""; fjs.parentNode.insertBefore(js, fjs); }(document, ""script"", ""facebook-jssdk""));</script>
<div class=""fb-post"" data-href=""https://www.facebook.com/9086721830/posts/10151474881986831"" data-width=""466""><div class=""fb-xfbml-parse-ignore""><a href=""https://www.facebook.com/9086721830/posts/10151474881986831"">Post</a> by <a href=""https://www.facebook.com/9086721830"">Congressman Adam Schiff</a>.</div></div></br>",9086721830_10151474881986831,NA,,facebook,"FLASHBACK: Over a year ago, I urged the Speaker to stop spending taxpayer dollars on litigation defending DOMA.  Now – after wasting $2.3 million in taxpayer funds – the Majority is FINALLY abandoning their drive to protect this law just ruled unconstitutional by the Supreme Court.  About time."
